Serial #,Day,Month,Year,Time,Relative Humidity,Temperature
0900000016059841,22,8,2010,8:00,90.048,18.819
0900000016059841,22,8,2010,10:00,66.554,25.635
0900000016059841,22,8,2010,12:00,64.41,25.635
0900000016059841,22,8,2010,14:00,45.522,30.07
0900000016059841,22,8,2010,16:00,36.785,32.443
0900000016059841,22,8,2010,18:00,51.84,28.259
0900000016059841,22,8,2010,20:00,77.613,22.134
0900000016059841,22,8,2010,22:00,82.383,20.633
0900000016059841,23,8,2010,0:00,79.217,21.196
0900000016059841,23,8,2010,2:00,74.771,21.446
0900000016059841,23,8,2010,4:00,92.647,16.879
0900000016059841,23,8,2010,6:00,91.415,15.815
0900000016059841,23,8,2010,8:00,95.804,18.005
0900000016059841,23,8,2010,10:00,59.026,26.447
0900000016059841,23,8,2010,12:00,42.38,30.695
0900000016059841,23,8,2010,14:00,36.138,32.63
0900000016059841,23,8,2010,16:00,37.431,32.006
0900000016059841,23,8,2010,18:00,45.366,29.196
0900000016059841,23,8,2010,20:00,78.149,20.758
0900000016059841,23,8,2010,22:00,85.363,18.881
0900000016059841,24,8,2010,0:00,81.202,20.195
0900000016059841,24,8,2010,2:00,83.165,20.383
0900000016059841,24,8,2010,4:00,89.423,18.381
0900000016059841,24,8,2010,6:00,94.355,16.315
0900000016059841,24,8,2010,8:00,91.415,19.569
0900000016059841,24,8,2010,10:00,57.251,27.259
0900000016059841,24,8,2010,12:00,48.316,29.633
0900000016059841,24,8,2010,14:00,36.3,32.255
0900000016059841,24,8,2010,16:00,32.879,32.755
0900000016059841,24,8,2010,18:00,47.698,29.008
0900000016059841,24,8,2010,20:00,76.535,21.071
0900000016059841,24,8,2010,22:00,85.235,19.945
0900000016059841,25,8,2010,0:00,88.669,18.381
0900000016059841,25,8,2010,2:00,91.415,18.819
0900000016059841,25,8,2010,4:00,92.769,18.694
0900000016059841,25,8,2010,6:00,93.869,17.692
0900000016059841,25,8,2010,8:00,93.99,19.382
0900000016059841,25,8,2010,10:00,56.954,26.947
0900000016059841,25,8,2010,12:00,43.484,29.82
0900000016059841,25,8,2010,14:00,31.07,34.065
0900000016059841,25,8,2010,16:00,30.739,34.128
0900000016059841,25,8,2010,18:00,46.613,29.695
0900000016059841,25,8,2010,20:00,73.265,22.384
0900000016059841,25,8,2010,22:00,78.417,21.071
0900000016059841,26,8,2010,0:00,80.675,21.133
0900000016059841,26,8,2010,2:00,88.543,19.507
0900000016059841,26,8,2010,4:00,90.795,18.318
0900000016059841,26,8,2010,6:00,93.625,16.691
0900000016059841,26,8,2010,8:00,94.234,19.757
0900000016059841,26,8,2010,10:00,61.662,26.447
0900000016059841,26,8,2010,12:00,50.162,28.946
0900000016059841,26,8,2010,14:00,46.613,29.571
0900000016059841,26,8,2010,16:00,49.548,28.884
0900000016059841,26,8,2010,18:00,53.507,28.634
0900000016059841,26,8,2010,20:00,76.4,22.196
0900000016059841,26,8,2010,22:00,84.977,20.633
0900000016059841,27,8,2010,0:00,75.859,22.071
0900000016059841,27,8,2010,2:00,74.635,23.072
0900000016059841,27,8,2010,4:00,80.939,21.321
0900000016059841,27,8,2010,6:00,87.406,19.382
0900000016059841,27,8,2010,8:00,89.297,20.132
0900000016059841,27,8,2010,10:00,77.344,23.322
0900000016059841,27,8,2010,12:00,51.992,28.821
0900000016059841,27,8,2010,14:00,59.468,27.134
0900000016059841,27,8,2010,16:00,37.108,32.567
0900000016059841,27,8,2010,18:00,50.926,28.134
0900000016059841,27,8,2010,20:00,77.075,21.383
0900000016059841,27,8,2010,22:00,86.77,19.257
0900000016059841,28,8,2010,0:00,77.075,21.759
0900000016059841,28,8,2010,2:00,86.004,20.445
0900000016059841,28,8,2010,4:00,90.671,18.881
0900000016059841,28,8,2010,6:00,92.401,18.318
0900000016059841,28,8,2010,8:00,88.795,20.758
AE0000001605A541,21,7,2010,1:59,65.669,22.724
AE0000001605A541,21,7,2010,3:59,68.508,21.598
AE0000001605A541,21,7,2010,5:59,68.931,20.91
AE0000001605A541,21,7,2010,7:59,73.805,20.973
AE0000001605A541,21,7,2010,9:59,77.895,23.099
AE0000001605A541,21,7,2010,11:59,50.937,28.224
AE0000001605A541,21,7,2010,13:59,52.752,27.974
AE0000001605A541,21,7,2010,15:59,48.497,28.786
AE0000001605A541,21,7,2010,17:59,66.667,25.037
AE0000001605A541,21,7,2010,19:59,81.11,20.848
AE0000001605A541,21,7,2010,21:59,81.773,20.034
AE0000001605A541,21,7,2010,23:59,88.922,18.032
AE0000001605A541,22,7,2010,1:59,97.752,16.592
AE0000001605A541,22,7,2010,3:59,99.439,15.653
AE0000001605A541,22,7,2010,5:59,99.559,14.901
AE0000001605A541,22,7,2010,7:59,96.657,18.47
AE0000001605A541,22,7,2010,9:59,56.936,27.724
AE0000001605A541,22,7,2010,11:59,49.567,29.41
AE0000001605A541,22,7,2010,13:59,46.497,29.723
AE0000001605A541,22,7,2010,15:59,43.86,30.16
AE0000001605A541,22,7,2010,17:59,58.267,26.724
AE0000001605A541,22,7,2010,19:59,76.269,22.411
AE0000001605A541,22,7,2010,21:59,84.926,20.535
AE0000001605A541,22,7,2010,23:59,90.572,19.534
AE0000001605A541,23,7,2010,1:59,93.952,19.033
AE0000001605A541,23,7,2010,3:59,95.678,18.032
AE0000001605A541,23,7,2010,5:59,98.718,17.218
AE0000001605A541,23,7,2010,7:59,98.839,18.72
AE0000001605A541,23,7,2010,9:59,89.813,21.035
AE0000001605A541,23,7,2010,11:59,71.59,25.287
AE0000001605A541,23,7,2010,13:59,49.72,28.723
AE0000001605A541,23,7,2010,15:59,50.633,28.099
AE0000001605A541,23,7,2010,17:59,66.097,24.35
AE0000001605A541,23,7,2010,19:59,68.931,22.536
AE0000001605A541,23,7,2010,21:59,84.665,19.784
AE0000001605A541,23,7,2010,23:59,95.924,16.154
AE0000001605A541,24,7,2010,1:59,99.079,15.152
AE0000001605A541,24,7,2010,3:59,100.515,13.836
AE0000001605A541,24,7,2010,5:59,100.277,13.46
AE0000001605A541,24,7,2010,7:59,99.799,16.216
AE0000001605A541,24,7,2010,9:59,51.846,27.786
AE0000001605A541,24,7,2010,11:59,46.034,29.036
AE0000001605A541,24,7,2010,13:59,39.461,31.096
AE0000001605A541,24,7,2010,15:59,41.512,30.035
AE0000001605A541,24,7,2010,17:59,59.59,26.287
AE0000001605A541,24,7,2010,19:59,83.356,20.472
AE0000001605A541,24,7,2010,21:59,86.095,19.784
AE0000001605A541,24,7,2010,23:59,85.446,20.41
AE0000001605A541,25,7,2010,1:59,93.455,19.033
AE0000001605A541,25,7,2010,3:59,95.064,18.094
AE0000001605A541,25,7,2010,5:59,98.236,17.844
AE0000001605A541,25,7,2010,7:59,98.598,18.908
AE0000001605A541,25,7,2010,9:59,68.367,25.287
AE0000001605A541,25,7,2010,11:59,58.414,26.724
AE0000001605A541,25,7,2010,13:59,54.554,27.724
AE0000001605A541,25,7,2010,15:59,48.497,29.223
AE0000001605A541,25,7,2010,17:59,63.372,25.725
AE0000001605A541,25,7,2010,19:59,76.948,21.911
AE0000001605A541,25,7,2010,21:59,78.3,20.973
AE0000001605A541,25,7,2010,23:59,90.446,18.282
AE0000001605A541,26,7,2010,1:59,96.046,16.279
AE0000001605A541,26,7,2010,3:59,97.63,15.778
AE0000001605A541,26,7,2010,5:59,98.959,14.776
AE0000001605A541,26,7,2010,7:59,99.799,18.157
AE0000001605A541,26,7,2010,9:59,62.794,27.037
AE0000001605A541,26,7,2010,11:59,47.268,29.598
AE0000001605A541,26,7,2010,13:59,42.767,30.409
AE0000001605A541,26,7,2010,15:59,42.14,29.972
AE0000001605A541,26,7,2010,17:59,60.176,26.287
AE0000001605A541,26,7,2010,19:59,74.08,22.099
AE0000001605A541,26,7,2010,21:59,90.825,18.157
AE0000001605A541,26,7,2010,23:59,87.514,18.845
AE0000001605A541,27,7,2010,1:59,97.023,16.404
AE0000001605A541,27,7,2010,3:59,94.57,17.656
AE0000001605A541,27,7,2010,5:59,98.115,16.905
AE0000001605A541,27,7,2010,7:59,92.832,20.222
AE0000001605A541,27,7,2010,9:59,64.379,26.849
AE0000001605A541,27,7,2010,11:59,37.554,29.598
AE0000001605A541,27,7,2010,13:59,38.191,30.097
AE0000001605A541,27,7,2010,15:59,35.473,30.409
AE0000001605A541,27,7,2010,17:59,61.634,26.162
AE0000001605A541,27,7,2010,19:59,71.59,20.848
AE0000001605A541,27,7,2010,21:59,75.177,19.972
AE0000001605A541,27,7,2010,23:59,89.177,16.592
AE0000001605A541,28,7,2010,1:59,96.535,14.463
AE0000001605A541,28,7,2010,3:59,98.115,14.463
AE0000001605A541,28,7,2010,5:59,99.439,13.46
AE0000001605A541,28,7,2010,7:59,96.046,17.468
AE0000001605A541,28,7,2010,9:59,59.883,26.1
AE0000001605A541,28,7,2010,11:59,45.26,29.036
AE0000001605A541,28,7,2010,13:59,43.704,29.785
AE0000001605A541,28,7,2010,15:59,44.794,29.473
AE0000001605A541,28,7,2010,17:59,59.736,26.1
AE0000001605A541,28,7,2010,19:59,78.165,20.66
AE0000001605A541,28,7,2010,21:59,81.641,19.659
AE0000001605A541,28,7,2010,23:59,88.794,18.032
AE0000001605A541,29,7,2010,1:59,97.023,16.655
AE0000001605A541,29,7,2010,3:59,95.433,16.78
AE0000001605A541,29,7,2010,5:59,97.63,15.966
AE0000001605A541,29,7,2010,7:59,90.446,20.41
AE0000001605A541,29,7,2010,9:59,53.504,29.285
AE0000001605A541,29,7,2010,11:59,46.189,29.348
AE0000001605A541,29,7,2010,13:59,41.512,31.221
AE0000001605A541,29,7,2010,15:59,46.343,28.848
AE0000001605A541,29,7,2010,17:59,68.649,26.349
AE0000001605A541,29,7,2010,19:59,85.706,20.973
AE0000001605A541,29,7,2010,21:59,86.999,19.659
AE0000001605A541,29,7,2010,23:59,92.708,17.468
AE0000001605A541,30,7,2010,1:59,93.828,17.907
AE0000001605A541,30,7,2010,3:59,99.079,16.404
AE0000001605A541,30,7,2010,5:59,99.799,14.776
AE0000001605A541,30,7,2010,7:59,100.158,17.03
AE0000001605A541,30,7,2010,9:59,56.64,28.536
AE0000001605A541,30,7,2010,11:59,48.803,29.161
AE0000001605A541,30,7,2010,13:59,45.57,30.472
AE0000001605A541,30,7,2010,15:59,40.883,30.347
AE0000001605A541,30,7,2010,17:59,67.943,25.475
AE0000001605A541,30,7,2010,19:59,82.302,20.785
AE0000001605A541,30,7,2010,21:59,88.539,18.783
AE0000001605A541,30,7,2010,23:59,92.208,17.155
AE0000001605A541,31,7,2010,1:59,95.801,17.218
AE0000001605A541,31,7,2010,3:59,98.236,15.34
AE0000001605A541,31,7,2010,5:59,99.319,13.648
AE0000001605A541,31,7,2010,7:59,96.657,17.281
AE0000001605A541,31,7,2010,9:59,54.703,27.974
AE0000001605A541,31,7,2010,11:59,44.794,30.035
AE0000001605A541,31,7,2010,13:59,40.094,30.347
AE0000001605A541,31,7,2010,15:59,40.094,29.41
AE0000001605A541,31,7,2010,17:59,61.051,25.975
AE0000001605A541,31,7,2010,19:59,79.643,20.034
AE0000001605A541,31,7,2010,21:59,79.509,19.409
AE0000001605A541,31,7,2010,23:59,94.199,15.778
AE0000001605A541,1,8,2010,1:59,95.31,16.592
AE0000001605A541,1,8,2010,3:59,97.873,15.778
AE0000001605A541,1,8,2010,5:59,97.873,15.527
AE0000001605A541,1,8,2010,7:59,95.556,18.595
AE0000001605A541,1,8,2010,9:59,49.567,28.786
AE0000001605A541,1,8,2010,11:59,49.414,28.349
AE0000001605A541,1,8,2010,13:59,41.983,29.847
AE0000001605A541,1,8,2010,15:59,47.576,28.286
AE0000001605A541,1,8,2010,17:59,59.883,25.162
AE0000001605A541,1,8,2010,19:59,72.7,21.974
AE0000001605A541,1,8,2010,21:59,81.508,19.596
AE0000001605A541,1,8,2010,23:59,79.777,20.034
AE0000001605A541,2,8,2010,1:59,88.283,19.096
AE0000001605A541,2,8,2010,3:59,92.832,17.468
AE0000001605A541,2,8,2010,5:59,94.94,17.343
AE0000001605A541,2,8,2010,7:59,93.206,19.534
AE0000001605A541,2,8,2010,9:59,56.936,26.849
AE0000001605A541,2,8,2010,11:59,61.197,26.162
AE0000001605A541,2,8,2010,13:59,52.148,28.349
AE0000001605A541,2,8,2010,15:59,55.45,27.412
AE0000001605A541,2,8,2010,17:59,61.924,25.975
AE0000001605A541,2,8,2010,19:59,83.881,21.223
AE0000001605A541,2,8,2010,21:59,78.165,22.411
AE0000001605A541,2,8,2010,23:59,76.269,22.349
AE0000001605A541,3,8,2010,1:59,90.319,20.472
AE0000001605A541,3,8,2010,3:59,92.333,20.097
AE0000001605A541,3,8,2010,5:59,93.828,19.972
AE0000001605A541,3,8,2010,7:59,93.952,20.597
AE0000001605A541,3,8,2010,9:59,71.868,25.537
AE0000001605A541,3,8,2010,11:59,59.883,27.037
AE0000001605A541,3,8,2010,13:59,50.785,29.036
AE0000001605A541,3,8,2010,15:59,48.497,30.16
AE0000001605A541,3,8,2010,17:59,64.953,26.225
AE0000001605A541,3,8,2010,19:59,84.012,22.974
AE0000001605A541,3,8,2010,21:59,87.257,22.161
AE0000001605A541,3,8,2010,23:59,74.629,23.474
AE0000001605A541,4,8,2010,1:59,84.926,21.848
AE0000001605A541,4,8,2010,3:59,92.957,20.973
AE0000001605A541,4,8,2010,5:59,83.881,21.035
AE0000001605A541,4,8,2010,7:59,95.678,21.223
AE0000001605A541,4,8,2010,9:59,73.942,25.475
AE0000001605A541,4,8,2010,11:59,50.481,27.724
AE0000001605A541,4,8,2010,13:59,40.567,31.346
AE0000001605A541,4,8,2010,15:59,47.883,29.348
AE0000001605A541,4,8,2010,17:59,65.383,25.412
AE0000001605A541,4,8,2010,19:59,81.376,22.411
AE0000001605A541,4,8,2010,21:59,88.155,20.723
AE0000001605A541,4,8,2010,23:59,93.331,19.409
AE0000001605A541,5,8,2010,1:59,96.168,18.908
AE0000001605A541,5,8,2010,3:59,94.447,19.221
AE0000001605A541,5,8,2010,5:59,97.63,18.532
AE0000001605A541,5,8,2010,7:59,95.801,19.721
AE0000001605A541,5,8,2010,9:59,56.343,27.412
AE0000001605A541,5,8,2010,11:59,52.752,27.474
AE0000001605A541,5,8,2010,13:59,45.725,30.16
AE0000001605A541,5,8,2010,15:59,48.343,28.598
AE0000001605A541,5,8,2010,17:59,58.856,26.537
AE0000001605A541,5,8,2010,19:59,76.948,23.162
AE0000001605A541,5,8,2010,21:59,82.038,22.224
AE0000001605A541,5,8,2010,23:59,90.193,20.472
AE0000001605A541,6,8,2010,1:59,94.694,20.41
AE0000001605A541,6,8,2010,3:59,94.076,19.784
AE0000001605A541,6,8,2010,5:59,95.187,19.909
AE0000001605A541,6,8,2010,7:59,89.686,21.223
AE0000001605A541,6,8,2010,9:59,67.943,25.225
AE0000001605A541,6,8,2010,11:59,54.104,28.536
AE0000001605A541,6,8,2010,13:59,47.422,29.972
AE0000001605A541,6,8,2010,15:59,47.268,29.223
AE0000001605A541,6,8,2010,17:59,65.097,26.037
AE0000001605A541,6,8,2010,19:59,82.83,23.099
AE0000001605A541,6,8,2010,21:59,87.771,21.723
AE0000001605A541,6,8,2010,23:59,92.208,21.16
AE0000001605A541,7,8,2010,1:59,94.94,20.222
AE0000001605A541,7,8,2010,3:59,93.579,20.097
AE0000001605A541,7,8,2010,5:59,94.694,18.783
AE0000001605A541,7,8,2010,7:59,93.082,20.723
AE0000001605A541,7,8,2010,9:59,51.543,28.224
AE0000001605A541,7,8,2010,11:59,57.085,26.474
AE0000001605A541,7,8,2010,13:59,45.725,29.598
AE0000001605A541,7,8,2010,15:59,46.96,29.036
AE0000001605A541,7,8,2010,17:59,59.003,25.912
AE0000001605A541,7,8,2010,19:59,85.056,20.973
AE0000001605A541,7,8,2010,21:59,85.446,20.097
AE0000001605A541,7,8,2010,23:59,94.323,18.032
AE0000001605A541,8,8,2010,1:59,96.168,16.905
AE0000001605A541,8,8,2010,3:59,89.686,18.345
AE0000001605A541,8,8,2010,5:59,97.023,17.781
AE0000001605A541,8,8,2010,7:59,89.304,20.973
AE0000001605A541,8,8,2010,9:59,46.806,29.785
AE0000001605A541,8,8,2010,11:59,41.512,28.598
AE0000001605A541,8,8,2010,13:59,34.83,30.597
AE0000001605A541,8,8,2010,15:59,37.713,28.661
AE0000001605A541,8,8,2010,17:59,43.548,26.912
AE0000001605A541,8,8,2010,19:59,72.285,20.723
AE0000001605A541,8,8,2010,21:59,75.04,19.659
AE0000001605A541,8,8,2010,23:59,90.951,15.778
AE0000001605A541,9,8,2010,1:59,95.187,14.651
AE0000001605A541,9,8,2010,3:59,97.752,13.398
AE0000001605A541,9,8,2010,5:59,100.396,13.711
AE0000001605A541,9,8,2010,7:59,90.951,18.032
AE0000001605A541,9,8,2010,9:59,44.639,29.66
AE0000001605A541,9,8,2010,11:59,49.872,28.661
AE0000001605A541,9,8,2010,13:59,44.483,29.098
AE0000001605A541,9,8,2010,15:59,42.767,29.41
AE0000001605A541,9,8,2010,17:59,65.669,25.6
AE0000001605A541,9,8,2010,19:59,83.619,20.097
AE0000001605A541,9,8,2010,21:59,79.777,20.097
AE0000001605A541,9,8,2010,23:59,91.077,17.719
AE0000001605A541,10,8,2010,1:59,96.657,15.59
AE0000001605A541,10,8,2010,3:59,97.752,16.028
AE0000001605A541,10,8,2010,5:59,98.598,16.968
AE0000001605A541,10,8,2010,7:59,97.388,18.532
AE0000001605A541,10,8,2010,9:59,63.227,27.412
AE0000001605A541,10,8,2010,11:59,50.937,29.41
AE0000001605A541,10,8,2010,13:59,52.45,28.723
AE0000001605A541,10,8,2010,15:59,49.414,30.097
AE0000001605A541,10,8,2010,17:59,62.938,26.037
AE0000001605A541,10,8,2010,19:59,80.445,21.848
AE0000001605A541,10,8,2010,21:59,83.225,20.597
AE0000001605A541,10,8,2010,23:59,89.686,19.158
AE0000001605A541,11,8,2010,1:59,95.801,17.907
AE0000001605A541,11,8,2010,3:59,97.144,17.844
AE0000001605A541,11,8,2010,5:59,97.509,17.907
AE0000001605A541,11,8,2010,7:59,92.957,20.159
AE0000001605A541,11,8,2010,9:59,51.088,29.598
AE0000001605A541,11,8,2010,11:59,38.985,30.097
AE0000001605A541,11,8,2010,13:59,33.378,31.72
AE0000001605A541,11,8,2010,15:59,37.872,30.285
AE0000001605A541,11,8,2010,17:59,47.268,27.287
AE0000001605A541,11,8,2010,19:59,61.634,22.599
AE0000001605A541,11,8,2010,21:59,66.524,22.599
AE0000001605A541,11,8,2010,23:59,86.095,19.784
AE0000001605A541,12,8,2010,1:59,92.333,17.594
AE0000001605A541,12,8,2010,3:59,84.926,19.659
AE0000001605A541,12,8,2010,5:59,92.208,18.783
AE0000001605A541,12,8,2010,7:59,98.718,18.282
AE0000001605A541,12,8,2010,9:59,97.509,18.47
AE0000001605A541,12,8,2010,11:59,86.354,20.41
AE0000001605A541,12,8,2010,13:59,63.66,24.35
AE0000001605A541,12,8,2010,15:59,62.214,23.974
AE0000001605A541,12,8,2010,17:59,64.236,22.099
AE0000001605A541,12,8,2010,19:59,68.649,21.035
AE0000001605A541,12,8,2010,21:59,72.146,20.285
AE0000001605A541,12,8,2010,23:59,88.539,18.908
AE0000001605A541,13,8,2010,1:59,94.694,17.594
AE0000001605A541,13,8,2010,3:59,75.724,19.596
AE0000001605A541,13,8,2010,5:59,82.962,18.908
AE0000001605A541,13,8,2010,7:59,82.038,19.409
AE0000001605A541,13,8,2010,9:59,62.649,23.162
AE0000001605A541,13,8,2010,11:59,47.576,25.912
AE0000001605A541,13,8,2010,13:59,42.297,27.224
AE0000001605A541,13,8,2010,15:59,38.985,28.661
AE0000001605A541,13,8,2010,17:59,52.148,25.037
AE0000001605A541,13,8,2010,19:59,70.894,20.159
AE0000001605A541,13,8,2010,21:59,66.809,19.909
AE0000001605A541,13,8,2010,23:59,75.177,19.221
AE0000001605A541,14,8,2010,1:59,77.084,19.221
AE0000001605A541,14,8,2010,3:59,78.435,19.346
AE0000001605A541,14,8,2010,5:59,74.217,19.221
AE0000001605A541,14,8,2010,7:59,68.085,20.785
AE0000001605A541,14,8,2010,9:59,58.119,22.786
AE0000001605A541,14,8,2010,11:59,37.235,27.412
AE0000001605A541,14,8,2010,13:59,34.669,28.848
AE0000001605A541,14,8,2010,15:59,34.669,29.348
AE0000001605A541,14,8,2010,17:59,45.879,25.037
AE0000001605A541,14,8,2010,19:59,71.033,19.283
AE0000001605A541,14,8,2010,21:59,71.173,18.72
AE0000001605A541,14,8,2010,23:59,74.08,17.781
AE0000001605A541,15,8,2010,1:59,92.458,13.711
AE0000001605A541,15,8,2010,3:59,93.828,14.275
AE0000001605A541,15,8,2010,5:59,97.144,13.147
AE0000001605A541,15,8,2010,7:59,88.283,17.969
AE0000001605A541,15,8,2010,9:59,45.415,27.849
AE0000001605A541,15,8,2010,11:59,36.595,28.161
AE0000001605A541,15,8,2010,13:59,28.649,29.223
AE0000001605A541,15,8,2010,15:59,27.661,29.161
AE0000001605A541,15,8,2010,17:59,50.481,24.975
AE0000001605A541,15,8,2010,19:59,72.977,17.594
AE0000001605A541,15,8,2010,21:59,64.953,18.407
AE0000001605A541,15,8,2010,23:59,79.509,15.465
AE0000001605A541,16,8,2010,1:59,92.082,12.771
AE0000001605A541,16,8,2010,3:59,99.079,11.142
AE0000001605A541,16,8,2010,5:59,100.872,10.766
AE0000001605A541,16,8,2010,7:59,79.643,17.844
AE0000001605A541,16,8,2010,9:59,39.619,29.036
AE0000001605A541,16,8,2010,11:59,36.595,29.036
AE0000001605A541,16,8,2010,13:59,28.32,30.534
AE0000001605A541,16,8,2010,15:59,29.47,30.472
AE0000001605A541,16,8,2010,17:59,55.599,26.349
AE0000001605A541,16,8,2010,19:59,71.868,18.971
AE0000001605A541,16,8,2010,21:59,63.804,20.097
AE0000001605A541,16,8,2010,23:59,86.612,15.715
AE0000001605A541,17,8,2010,1:59,94.447,13.335
AE0000001605A541,17,8,2010,3:59,95.31,13.084
AE0000001605A541,17,8,2010,5:59,97.023,12.897
AE0000001605A541,17,8,2010,7:59,87.642,18.971
AE0000001605A541,17,8,2010,9:59,49.414,28.286
AE0000001605A541,17,8,2010,11:59,41.826,29.847
AE0000001605A541,17,8,2010,13:59,35.152,31.221
AE0000001605A541,17,8,2010,15:59,35.152,30.222
AE0000001605A541,17,8,2010,17:59,50.177,27.162
AE0000001605A541,17,8,2010,19:59,76.133,19.721
AE0000001605A541,17,8,2010,21:59,82.566,17.969
AE0000001605A541,17,8,2010,23:59,93.082,14.964
AE0000001605A541,18,8,2010,1:59,91.706,15.715
AE0000001605A541,18,8,2010,3:59,99.319,13.586
AE0000001605A541,18,8,2010,5:59,99.679,12.27
AE0000001605A541,18,8,2010,7:59,90.699,18.282
AE0000001605A541,18,8,2010,9:59,46.806,29.036
AE0000001605A541,18,8,2010,11:59,39.777,30.035
AE0000001605A541,18,8,2010,13:59,35.313,30.597
AE0000001605A541,18,8,2010,15:59,34.508,31.159
AE0000001605A541,18,8,2010,17:59,56.343,26.537
AE0000001605A541,18,8,2010,19:59,78.973,19.471
AE0000001605A541,18,8,2010,21:59,74.492,19.721
AE0000001605A541,18,8,2010,23:59,78.3,18.345
AE0000001605A541,19,8,2010,1:59,93.704,14.212
AE0000001605A541,19,8,2010,3:59,99.079,14.713
AE0000001605A541,19,8,2010,5:59,99.919,12.771
AE0000001605A541,19,8,2010,7:59,86.741,19.721
AE0000001605A541,19,8,2010,9:59,47.114,29.41
AE0000001605A541,19,8,2010,11:59,43.548,30.409
AE0000001605A541,19,8,2010,13:59,45.26,28.723
AE0000001605A541,19,8,2010,15:59,33.54,32.282
AE0000001605A541,19,8,2010,17:59,46.497,27.474
AE0000001605A541,19,8,2010,19:59,81.376,19.283
AE0000001605A541,19,8,2010,21:59,82.566,18.532
AE0000001605A541,19,8,2010,23:59,90.193,16.467
AE0000001605A541,20,8,2010,1:59,94.199,15.152
AE0000001605A541,20,8,2010,3:59,98.115,15.089
AE0000001605A541,20,8,2010,5:59,98.598,14.212
AE0000001605A541,20,8,2010,7:59,89.686,19.346
AE0000001605A541,20,8,2010,9:59,45.105,29.473
AE0000001605A541,20,8,2010,11:59,42.767,30.597
AE0000001605A541,20,8,2010,13:59,39.777,31.159
AE0000001605A541,20,8,2010,15:59,30.778,32.781
AE0000001605A541,20,8,2010,17:59,49.72,27.974
AE0000001605A541,20,8,2010,19:59,77.625,20.034
AE0000001605A541,20,8,2010,21:59,68.931,21.223
AE0000001605A541,20,8,2010,23:59,73.942,19.596
AE0000001605A541,21,8,2010,1:59,91.077,15.903
AE0000001605A541,21,8,2010,3:59,94.447,16.091
AE0000001605A541,21,8,2010,5:59,93.206,16.968
AE0000001605A541,21,8,2010,7:59,86.224,20.41
AE0000001605A541,21,8,2010,9:59,47.73,30.16
AE0000001605A541,21,8,2010,11:59,42.297,31.658
AE0000001605A541,21,8,2010,13:59,30.452,31.783
AE0000001605A541,21,8,2010,15:59,31.593,31.533
AE0000001605A541,21,8,2010,17:59,53.504,27.849
AE0000001605A541,21,8,2010,19:59,68.649,21.723
AE0000001605A541,21,8,2010,21:59,64.953,21.473
AE0000001605A541,21,8,2010,23:59,74.629,19.346
AE0000001605A541,22,8,2010,1:59,92.333,16.154
AE0000001605A541,22,8,2010,3:59,93.455,16.216
AE0000001605A541,22,8,2010,5:59,97.144,15.903
AE0000001605A541,22,8,2010,7:59,90.699,19.409
AE0000001605A541,22,8,2010,9:59,56.936,28.536
AE0000001605A541,22,8,2010,11:59,59.736,26.724
AE0000001605A541,22,8,2010,13:59,40.409,31.533
AE0000001605A541,22,8,2010,15:59,41.512,30.846
AE0000001605A541,22,8,2010,17:59,54.104,27.537
AE0000001605A541,22,8,2010,19:59,76.133,22.849
AE0000001605A541,22,8,2010,21:59,87.385,20.034
AE0000001605A541,22,8,2010,23:59,83.75,19.784
AE0000001605A541,23,8,2010,1:59,83.487,19.346
AE0000001605A541,23,8,2010,3:59,94.199,15.966
AE0000001605A541,23,8,2010,5:59,98.236,15.402
AE0000001605A541,23,8,2010,7:59,88.794,20.097
AE0000001605A541,23,8,2010,9:59,46.034,30.285
AE0000001605A541,23,8,2010,11:59,44.483,29.723
AE0000001605A541,23,8,2010,13:59,38.668,31.908
AE0000001605A541,23,8,2010,15:59,36.595,32.157
AE0000001605A541,23,8,2010,17:59,45.725,28.536
AE0000001605A541,23,8,2010,19:59,75.587,21.098
AE0000001605A541,23,8,2010,21:59,85.706,18.971
AE0000001605A541,23,8,2010,23:59,83.225,19.033
AE0000001605A541,24,8,2010,1:59,87.257,19.596
AE0000001605A541,24,8,2010,3:59,96.657,16.842
AE0000001605A541,24,8,2010,5:59,98.356,15.59
AE0000001605A541,24,8,2010,7:59,86.224,21.598
AE0000001605A541,24,8,2010,9:59,51.846,28.598
AE0000001605A541,24,8,2010,11:59,44.016,30.971
AE0000001605A541,24,8,2010,13:59,36.915,31.72
AE0000001605A541,24,8,2010,15:59,35.955,31.845
AE0000001605A541,24,8,2010,17:59,47.576,28.224
AE0000001605A541,24,8,2010,19:59,76.405,21.223
AE0000001605A541,24,8,2010,21:59,82.83,20.66
AE0000001605A541,24,8,2010,23:59,87.385,18.783
AE0000001605A541,25,8,2010,1:59,88.794,19.596
AE0000001605A541,25,8,2010,3:59,91.832,18.595
AE0000001605A541,25,8,2010,5:59,95.433,17.093
AE0000001605A541,25,8,2010,7:59,80.844,22.724
AE0000001605A541,25,8,2010,9:59,44.328,31.221
AE0000001605A541,25,8,2010,11:59,40.725,31.283
AE0000001605A541,25,8,2010,13:59,39.302,31.346
AE0000001605A541,25,8,2010,15:59,32.892,33.53
AE0000001605A541,25,8,2010,17:59,44.639,28.911
AE0000001605A541,25,8,2010,19:59,65.526,23.599
AE0000001605A541,25,8,2010,21:59,67.377,22.912
